shap_sales_lag_1,shap_sales_lag_2,shap_sales_lag_7,shap_sales_lag_14,shap_sales_lag_28,shap_sales_rolling_mean_7,shap_sales_rolling_mean_28,shap_sales_rolling_std_7,shap_dayofweek,shap_month,shap_quarter,shap_day,shap_is_weekend,shap_is_month_start,shap_is_month_end,shap_onpromotion,shap_holiday_impact,shap_family_encoded,shap_temperature_c,shap_rainfall_mm,shap_windspeed_kmh,shap_cpi_normalized,shap_fuel_normalized,date,store_nbr,item_nbr,actual,prediction,base_value
-6.5483274,0.65536547,-21.40565,-8.356832,-6.6416645,-20.311304,-36.69688,1.8968191,-9.276883,-0.039670683,0.012811201,-1.1538086,-1.1626554,-0.056859724,-0.0013444348,-0.59253377,0.0030861949,-2.8449135,-0.09552452,-0.24140754,0.007196562,0.18547411,-0.0041567786,2017-07-13,51,502331,39.0,35.960907,148.63055
-6.79866,0.73905545,-16.515478,-7.519191,-6.057017,-20.440445,-36.727257,1.679292,-3.3434541,-0.055500403,0.032844223,-1.089098,-1.1684345,-0.055815168,-0.0009915825,-0.6247736,0.0032132235,-2.7220304,-0.097307526,-0.16976838,0.06401397,-0.67705166,-0.0041567786,2017-07-14,51,502331,52.0,47.08254,148.63055
-6.3199687,0.4919533,-17.92163,-8.211784,-5.666521,-21.510168,-38.278442,0.56839997,8.356705,-0.08845582,0.028358288,-0.96240604,3.4016676,-0.037666846,-0.00061505823,-0.5293147,0.008059315,-2.9623785,-0.187208,-0.21904056,0.059261553,-0.6746408,-0.0043387758,2017-07-15,51,502331,60.0,57.970367,148.63055
-5.173212,0.71776676,-14.686902,-4.5532966,-6.5471535,-21.379517,-36.737892,0.81324077,16.944418,-0.09371209,0.037665855,-0.6726683,3.1372116,-0.028214687,-0.00061505823,-0.51525843,0.008450622,-2.573754,-0.23470764,-0.10764596,0.03312077,-1.9085903,-0.0061729588,2017-07-16,51,502331,88.0,75.10314,148.63055
-2.3937082,0.8253473,-18.586449,-7.752119,-5.3485565,-19.87193,-34.679024,1.5663362,-3.535315,-0.045651738,0.017597776,-1.0838536,-1.1316867,-0.06197289,-9.817915e-05,-0.6066901,0.003400439,-2.6575773,-0.12120386,-0.27770823,0.11919732,1.5048537,-0.0041567786,2017-07-17,51,502331,50.0,54.509598,148.63055
-5.541894,0.6742227,-20.782763,-7.831363,-5.7192326,-20.23555,-35.558475,1.7033705,-5.132816,-0.024953917,0.025515279,-1.0190601,-1.1710148,-0.056042347,-0.00027614983,-0.61051214,-0.0018027746,-2.8095083,-0.010388378,-0.24106713,0.0066312505,0.69340014,-0.0041567786,2017-07-18,51,502331,32.0,44.98281,148.63055
-7.8453,0.6298555,-20.325258,-8.71726,-6.954997,-21.221,-36.680428,1.7802234,-1.9848863,-0.0043803942,0.042322256,-1.0594225,-1.1391007,-0.0530772,-0.00027614983,-0.58728933,0.0029109614,-2.8667295,0.024949271,-0.20562495,0.008469865,0.15901087,-0.0041567786,2017-07-19,51,502331,47.0,41.629116,148.63055
-6.682394,0.63913196,-21.623388,-9.294609,-6.729537,-20.32573,-36.46095,1.8766311,-9.285469,-0.025495218,0.012811201,-1.0084114,-1.1703253,-0.062171057,-0.0013444348,-0.583265,0.0034155017,-2.8427866,-0.10035549,-0.22247532,0.041841768,0.18947773,-0.0043387758,2017-07-20,51,502331,44.0,34.970833,148.63055
-6.6161575,0.58971786,-17.65292,-7.1306796,-4.2546215,-20.471003,-36.32221,0.872897,-3.3278124,-0.05324566,0.032844223,-0.9335043,-1.2728822,-0.057735555,0.00014957294,-0.6835646,0.003284263,-2.7457438,-0.06259527,-0.27577046,0.04136627,-0.3490328,-0.0041567786,2017-07-21,51,502331,35.0,47.95718,148.63055
-7.935902,0.5556958,-16.50087,-7.6690803,-6.057881,-21.559593,-38.263233,0.72283375,8.639615,-0.05269068,0.03309629,-0.8878036,3.3742843,-0.041425716,-0.00061505823,-0.53124106,0.008388622,-2.955969,-0.20329298,-0.3170095,0.04373528,-1.137464,-0.0041567786,2017-07-22,51,502331,48.0,57.889946,148.63055
-7.9072933,0.65251505,-13.059432,-4.022663,-5.569191,-21.770409,-36.840878,0.76732993,15.38546,-0.07462508,0.036786657,-1.1184187,2.7995412,-0.04761077,-0.00061505823,-0.5456449,0.008779928,-2.6507978,-0.24873303,0.07828531,0.12758781,-2.391213,-0.0063549564,2017-07-23,51,502331,73.0,72.23299,148.63055
-3.4188886,0.6999625,-17.197275,-8.148042,-6.51229,-20.552654,-36.055817,0.71489966,-3.3103936,-0.036205586,0.022319835,-1.499308,-1.1730379,-0.054168724,-9.817915e-05,-0.58640176,0.0038296685,-2.7506092,-0.02073478,-0.308456,0.04598373,1.3888265,-0.0041567786,2017-07-24,51,502331,54.0,49.877853,148.63055
-5.278656,0.8569209,-21.064793,-8.275927,-5.381312,-20.89568,-35.42363,1.516407,-5.048464,-0.0055447,0.024912372,-2.2269895,-1.2081857,-0.06951917,-0.00027614983,-0.5812527,-0.0014734678,-2.7848728,0.005324103,-0.23834093,0.0864579,0.6407366,-0.0041567786,2017-07-25,51,502331,47.0,43.2722,148.63055
-6.9007926,0.8750466,-20.189434,-7.738665,-6.3611717,-21.205067,-36.011055,1.5332822,-1.8976237,-0.00928273,0.041380998,-2.2020285,-1.1521068,-0.061883308,-0.00027614983,-0.5731717,0.0036673476,-2.7515533,0.016125288,-0.3044174,-0.014214949,0.11138308,-0.0041567786,2017-07-26,51,502331,49.0,43.834538,148.63055
-6.2653785,0.6682,-20.947653,-8.359073,-6.22337,-20.40586,-35.858345,1.6742916,-9.024994,-0.053038336,0.017323695,-2.0184672,-1.1642785,-0.0636891,-0.0002032794,-0.6032197,-0.00015098597,-2.7499924,-0.15043923,-0.37685764,-0.8459292,0.112501204,-0.008697578,2017-07-27,51,502331,32.0,35.983246,148.63055
-7.323935,0.55283505,-19.549309,-8.9229,-6.267929,-21.177298,-36.067406,0.6724725,-3.2979453,-0.054804064,0.03264778,-1.9501762,-1.197401,-0.04606126,0.00014957294,-0.6191894,0.003284263,-2.902853,-0.04226774,-0.23146358,3.2449374e-05,-0.5943968,-0.0041567786,2017-07-28,51,502331,59.0,39.642467,148.63055
-5.612738,0.4197395,-18.959455,-8.00232,-5.9044747,-22.159916,-37.245293,0.3968451,8.5724535,-0.040501703,0.033223756,-2.0466478,3.2535796,-0.047752723,0.00052609725,-0.5141291,0.013387628,-3.092672,-0.012806003,0.8943446,0.07888561,-0.809849,-0.0041676387,2017-07-29,51,502331,48.0,57.840797,148.63055
-8.399786,0.68834305,-15.161065,-3.8636184,-4.231112,-21.72974,-36.31298,0.4950606,15.722945,-0.094301276,0.03791154,-2.1160183,3.0593874,-0.027661603,0.00052609725,-0.5331813,0.013778934,-2.763847,0.10638345,1.346753,0.07093677,-2.4705129,-0.0060018217,2017-07-30,51,502331,88.0,72.46276,148.63055
-2.74858,0.5381253,-18.900085,-7.7441425,-6.282833,-20.651426,-34.77792,1.6089015,-3.7460155,-0.046149753,0.03216173,-2.3415709,-1.1793203,-0.066727646,-0.023639137,-0.58905566,0.00490334,-2.6771157,-0.12066334,0.29292938,-0.014403266,1.4314357,-0.0039856415,2017-07-31,51,502331,48.0,50.625397,148.63055
-5.9095387,1.512714,-19.579533,-9.286919,-6.557053,-22.492315,-37.57031,1.941636,-3.784939,0.21544969,0.14911225,14.095769,-1.0083957,1.9202763,-0.00027614983,-0.54056907,-0.0063929646,-3.010169,-0.07384218,-0.49832526,-0.32397878,0.3820824,-0.004219619,2017-08-01,51,502331,56.0,58.20081,148.63055
-5.5650935,0.7220711,-19.552786,-8.41379,-6.9805207,-21.286587,-36.83812,1.8960886,-1.644687,0.068147965,0.049658563,7.790176,-1.0181693,-0.048908014,0.00086500566,-0.5961965,0.0047526597,-2.8061793,0.07975889,-0.68099576,0.01657788,0.77950764,-0.0039856415,2017-08-02,51,502331,60.0,54.602116,148.63055
-4.9199224,0.97144705,-21.50093,-8.637305,-6.9222317,-20.14662,-36.14473,1.9079137,-9.56419,0.083490014,0.018577892,6.6255717,-1.1733315,-0.054708898,-0.0002032794,-0.63732284,0.0046696253,-2.7539341,0.026706502,-0.41094235,-0.018583816,0.83779526,-0.0041567786,2017-08-03,51,502331,34.0,46.217617,148.63055
-7.3210077,0.9313951,-17.645329,-9.331597,-4.5116086,-19.891722,-36.870083,1.7848182,-3.7299604,0.041070458,0.033022784,4.359724,-1.1454685,-0.06101595,0.00014957294,-0.65682244,-0.0009057333,-2.7097268,-0.11293414,-0.43873432,0.08681504,-0.45386514,-0.0041567786,2017-08-04,51,502331,62.0,50.982613,148.63055
-5.8695593,0.50437367,-20.745455,-8.220576,-6.50958,-20.692888,-36.669228,1.6954831,9.227632,0.14737314,0.03478032,2.181552,3.5390701,-0.034431823,0.00052609725,-0.49969694,0.005094814,-3.0564556,-0.10413353,1.7522709,-0.04743488,-0.8212466,-0.0041676387,2017-08-05,51,502331,53.0,64.443886,148.63055
-7.522475,0.7346916,-13.790472,-5.3027186,-5.3027396,-20.640001,-36.595135,0.9114277,16.535236,0.07684069,0.038337268,-0.24502166,3.1873963,-0.051092587,0.00052609725,-0.5615494,0.0063643474,-2.512394,0.117421366,1.8693876,0.016938386,-1.754518,-0.0060018217,2017-08-06,51,502331,71.0,77.841064,148.63055
-4.2200756,0.7984157,-17.638437,-8.570648,-6.111301,-19.73918,-34.464653,0.98919934,-3.4327254,-0.010947641,0.023841247,-0.7801541,-1.2304319,-0.06837267,0.0010429763,-0.6774857,0.00015074758,-2.7969413,-0.22503492,1.6980175,0.058520414,1.1712052,-0.0039856415,2017-08-07,51,502331,60.0,53.400562,148.63055
-4.8854494,0.84992665,-18.393904,-7.956687,-6.5829263,-19.891172,-34.97461,1.7545561,-5.346001,0.07175726,0.030626953,-1.0214752,-1.1925666,-0.059445437,0.00086500566,-0.63310075,-0.0011322058,-2.673085,0.008645589,0.30060738,-0.036843464,0.7006509,-0.0039856415,2017-08-08,51,502331,52.0,48.695805,148.63055
-5.800731,0.91145575,-17.266941,-7.838962,-6.4974794,-20.326569,-35.487373,1.7767367,-2.265331,0.064457774,0.042576283,-0.9986713,-1.1937084,-0.067962214,0.00086500566,-0.6349406,0.0026780178,-2.672959,0.03606361,-0.19511466,0.054745656,0.60583085,-0.0041567786,2017-08-09,51,502331,57.0,50.875053,148.63055
-4.8267236,0.8270764,-21.004574,-9.255019,-6.546924,-19.573654,-34.99138,1.9361372,-9.610347,0.061188374,0.018399334,-1.0412364,-1.2284847,-0.052903354,-0.0013444348,-0.60617596,0.0029109614,-2.750704,-0.12258166,-0.38399923,-0.040682413,0.6364653,-0.0041567786,2017-08-10,51,502331,17.0,40.07185,148.63055
-7.8339267,0.8726181,-14.611626,-7.4684834,-5.772695,-20.447437,-35.326645,0.9520611,-3.4255278,0.06841961,0.032844223,-1.0376009,-1.2126274,-0.05757161,0.00014957294,-0.69705564,0.0031100279,-2.6866174,0.007624764,-0.3498385,0.059396602,-0.23157217,-0.0041567786,2017-08-11,51,502331,58.0,49.46339,148.63055
-5.87552,0.71023065,-19.609535,-7.770465,-5.4827914,-21.290487,-36.285316,1.5634197,9.160123,0.041874576,0.028641382,-0.87361586,3.3753002,-0.037906807,-0.00061505823,-0.5098366,0.008059315,-3.0047216,-0.08319419,-0.34192035,0.12956716,-1.1079125,-0.0043387758,2017-08-12,51,502331,41.0,61.369614,148.63055
-8.276101,0.6685147,-15.3720255,-4.0750513,-3.6032333,-21.73575,-36.620907,0.839505,15.102726,0.09063711,0.03270289,-1.2352031,3.065724,-0.050237894,-0.00061505823,-0.5457366,0.008417703,-2.8105898,-0.03775888,-0.555133,0.13783738,-2.4446106,-0.0061729588,2017-08-13,51,502331,84.0,71.20751,148.63055
-3.0361912,0.6592657,-17.553667,-7.603182,-5.477827,-20.289373,-34.760124,1.6830794,-3.7518697,0.045642655,0.017597776,-1.1825563,-1.13831,-0.067116,-9.817915e-05,-0.6131664,0.0032954821,-2.7092066,0.002839927,-0.24835663,0.05127411,1.4800824,-0.0041567786,2017-08-14,51,502331,44.0,54.138424,148.63055
-6.888159,0.6509419,-17.371773,-8.033226,-6.9888144,-20.793957,-36.046318,0.97582465,-4.9500175,0.06293345,0.025380895,-1.1618526,-1.1440659,-0.063723005,-0.00027614983,-0.5896633,-0.0021778133,-2.811759,0.0075591123,-0.1792516,-0.012818647,0.53108203,-0.0041567786,2017-08-15,51,502331,37.0,43.842278,148.63055
-10.329039,0.6660517,-23.55957,-9.711241,-4.086647,-27.103065,-47.78588,1.7769456,12.410846,-0.09045934,0.036276262,-1.8528981,2.4477897,-0.037554517,-0.00043544627,-0.52063084,0.008924546,-3.0147948,-0.097061686,-0.25372848,-0.010812001,-2.620219,-0.0063549564,2017-01-29,51,564287,53.0,32.289005,148.63055
-5.629846,0.7635668,-21.493816,-9.550833,-6.7859077,-24.06583,-42.84569,1.7493664,-2.6660829,-0.55038095,0.029747795,-2.398134,-0.8800836,-0.046265885,0.0017813814,-0.57609206,0.00430095,-3.1115282,-0.11378231,0.91111803,-0.16028747,0.8389768,-0.0041676387,2017-01-30,51,564287,63.0,30.640528,148.63055
-3.9325693,0.7949472,-21.489416,-9.183025,-6.5999274,-23.650352,-42.36207,1.7056059,-4.3726563,-0.4835148,0.06344231,-2.298418,-0.911965,-0.083079614,0.008826932,-0.61399287,-0.0016669321,-2.913385,0.04801148,-0.0014486127,0.29217562,0.83389235,-0.00026529166,2017-01-31,51,564287,17.0,32.783745,148.63055
-8.3259115,0.73972833,-22.39038,-8.418683,-7.794602,-26.605753,-45.092213,1.9402006,-0.7675927,-0.44137245,0.16794635,13.220194,-0.7142986,1.359953,0.0004622552,-0.5465124,-0.0039480883,-3.4457915,-0.10441559,-0.20925532,0.11524631,0.38624313,-0.004219619,2017-02-01,51,564287,46.0,39.185,148.63055
-6.8690248,0.7098848,-22.539272,-9.8529215,-7.370639,-23.430962,-43.714672,1.8958894,-7.8446474,-0.38262892,0.04721382,8.394648,-0.7482894,-0.050030448,-0.0011648228,-0.5874619,0.004930196,-3.0361545,0.040026605,-0.1614984,0.104106195,0.5391865,-0.0043387758,2017-02-02,51,564287,14.0,33.73248,148.63055
-9.105406,0.6556766,-22.148579,-9.658852,-7.2985907,-23.7758,-44.139904,1.8374736,-2.7452197,-0.38087696,0.04310995,7.5583186,-0.7816225,-0.036289502,-0.00081197056,-0.5858665,0.0051292623,-3.1007693,-0.18474622,-0.23722161,-0.15339902,-0.16508828,-0.0041567786,2017-02-03,51,564287,18.0,34.067356,148.63055
-9.804686,0.7024689,-23.24197,-10.061011,-7.360342,-26.3427,-49.294575,1.8154048,6.6278005,-0.18436429,0.040967386,4.0321565,2.3707201,-0.03011811,-0.00043544627,-0.47395214,0.0034123864,-3.3774211,-0.101236925,-0.15117326,-0.15465744,-1.1838346,-0.0043387758,2017-02-04,51,564287,20.0,32.47963,148.63055
-11.160618,0.7561226,-20.417574,-10.1551,-7.401699,-27.532272,-47.76222,2.1355767,12.888508,-0.20358361,0.038279675,1.6228346,2.58723,-0.023740204,-0.00043544627,-0.4850226,0.0038036923,-3.287505,0.06330304,-0.1318622,0.12227687,-2.087081,-0.0063549564,2017-02-05,51,564287,31.0,37.15472,148.63055
-8.926892,0.46082553,-16.557981,-9.823731,-7.8191667,-25.116014,-46.039925,1.6298707,-1.8686842,-0.25823227,0.12446371,-1.0468963,-0.90819824,-0.04670943,0.0004622552,9.166542,0.018460875,-3.8635504,-1.0589833,-0.5816081,0.10419288,0.34463602,0.033668548,2017-02-08,51,564287,18.0,35.2491,148.63055
-9.705923,0.44746572,-22.569637,-10.281869,-7.502039,-24.68844,-46.88442,1.9680315,-7.8166585,-0.19751644,0.10028676,-0.93464446,-0.8288341,-0.042197514,-0.0011648228,9.309506,0.018460875,-3.868204,-0.8497589,-0.7133101,-0.021339733,0.54188085,0.033668548,2017-02-09,51,564287,25.0,24.000818,148.63055
-9.713896,0.4497813,-20.796366,-9.94951,-7.2966347,-25.702972,-47.24961,1.7472899,-1.7974918,-0.26223686,0.114405654,-1.007248,-0.9046283,-0.044257518,-0.00081197056,10.207301,0.018892888,-3.7379405,-0.048571847,-0.29436368,-0.039020766,-0.15553625,0.033668548,2017-02-10,51,564287,26.0,30.674915,148.63055
-10.39488,0.37824523,-23.352583,-10.041441,-7.625241,-28.165358,-50.614105,1.5121446,6.289026,-0.045926027,0.072906464,-0.9568342,2.2761867,-0.03024029,-0.00043544627,8.806727,0.024378309,-3.7811081,-0.019350953,-0.16150203,0.120483235,-0.7715028,0.033668548,2017-02-11,51,564287,30.0,30.089897,148.63055
-11.050727,0.4637137,-23.70911,-10.385746,-7.4124455,-28.12416,-50.457962,1.8551627,11.209501,-0.113783084,0.070099115,-0.9218802,2.2143402,-0.01776509,-0.00043544627,8.86309,0.024831677,-3.8124368,0.05800717,-0.4318027,-0.48513,-1.8569243,0.0325217,2017-02-12,51,564287,33.0,32.513206,148.63055
-9.238838,0.36507294,-22.049658,-10.080924,-7.2660666,-25.029106,-47.83362,1.7191001,-2.4344976,-0.21031192,0.10206315,-1.169131,-0.8013808,-0.035791796,0.0006402259,9.787508,0.020393591,-4.005559,0.28416625,-0.28687498,-0.029050697,0.2934542,0.033668548,2017-02-13,51,564287,15.0,29.841198,148.63055
-9.849227,0.46996182,-19.547544,-8.311454,-7.6114793,-24.992937,-47.610046,1.1183074,-4.0390143,-0.25415894,-0.0005983487,-1.1267318,-0.8094807,-0.048546817,0.0016034107,10.55082,0.014890649,-3.8409429,0.024907097,-0.22041585,0.09364812,0.90156955,0.036517933,2017-02-14,51,564287,8.0,31.949854,148.63055
-10.357231,0.5230358,-20.304989,-7.221203,-7.6372485,-24.69835,-48.151432,0.96384484,-1.224585,-0.2977348,0.124344066,-1.1655798,-0.93793356,-0.0347693,0.0004622552,10.135949,0.02017923,-3.896444,0.37649032,-0.31379777,-0.018454518,0.5409668,0.033668548,2017-02-15,51,564287,26.0,32.500347,148.63055
-8.967873,0.5181433,-21.491339,-10.003595,-6.4866366,-24.331333,-47.1166,2.2024648,-7.3610935,-0.23163536,0.10016712,-0.66731393,-0.8136513,-0.044083845,-0.0011648228,10.122822,0.016683018,-3.7065444,-0.07518151,-0.30334222,-3.731856,0.53355914,0.03108564,2017-02-16,51,564287,15.0,26.114927,148.63055
-9.556135,0.5299636,-21.760109,-8.02332,-7.0241904,-24.943094,-47.376263,1.7224451,-1.9523519,-0.20104568,0.11486604,-0.70030785,-0.80014265,-0.036100376,-0.00081197056,10.82898,0.02030626,-3.764212,0.016734455,-0.28374842,-0.3904591,-0.42987323,0.033668548,2017-02-17,51,564287,9.0,32.09569,148.63055
-11.184916,0.38383472,-23.107086,-9.754743,-7.572593,-27.810799,-50.919765,1.6103512,6.352447,-0.03880138,0.07278682,-0.8725383,2.2172048,-0.028350476,-0.00043544627,8.838176,0.024578115,-3.792346,0.29509556,-0.45860967,0.1132542,-0.7509704,0.033668548,2017-02-18,51,564287,43.0,29.709717,148.63055
-10.616897,0.36480063,-23.363874,-10.4279375,-7.309593,-28.708305,-50.297615,1.7917281,11.605479,-0.058294006,0.074927695,-0.8505199,2.2261078,-0.036363453,0.0007057092,9.093538,0.023556046,-3.618436,-0.048919145,0.026457913,0.15763755,-1.953253,0.0325217,2017-02-19,51,564287,41.0,33.64754,148.63055
-8.520233,0.51538694,-21.972185,-10.100884,-7.318507,-25.15395,-47.336235,1.8314487,-2.4070203,-0.2683624,0.09944328,-1.0721058,-0.8167694,-0.04088096,0.0006402259,9.795005,0.023996992,-3.9533544,-0.05715635,-0.4858601,-0.084996976,0.47371438,0.039761856,2017-02-20,51,564287,38.0,29.94285,148.63055
-8.434698,0.71874374,-22.42814,-10.122248,-7.385924,-24.807302,-47.119015,1.7951822,-4.0023293,-0.2438194,0.109639905,-1.0899062,-0.8225698,-0.045284595,0.0004622552,9.178512,0.018523697,-3.9224799,-0.7809315,-0.8858404,-0.08181187,0.17425571,0.039761856,2017-02-21,51,564287,24.0,27.937506,148.63055
-9.608989,0.3586651,-22.053694,-10.260345,-7.420688,-25.21659,-47.591095,1.803656,-1.1839095,-0.3144072,0.12388368,-1.1275834,-0.81399447,-0.039246343,0.0004622552,9.563396,0.023612471,-3.8696706,0.16153802,-0.31037933,-0.05706991,0.4180317,0.033668548,2017-02-22,51,564287,43.0,30.599829,148.63055
-8.326314,0.46568832,-22.389711,-10.173224,-7.3901415,-24.524103,-47.05682,1.8697363,-7.8083563,-0.18213959,0.10028676,-1.3727518,-0.8111776,-0.04595892,-0.0011648228,9.912401,0.0248278,-3.88947,0.042842086,-0.38165334,0.04892308,0.45227203,0.033668548,2017-02-23,51,564287,83.0,27.86826,148.63055
-1.205222,0.5955876,-21.797195,-9.228518,-6.252173,-23.859638,-46.328598,1.7690074,-1.9171097,-0.24452215,0.13965309,-1.5419644,-0.79508877,-0.048820738,-0.00081197056,11.050044,0.023656465,-3.6800697,0.15777366,-0.27293837,-0.16360685,0.93710715,0.039761856,2017-02-24,51,564287,30.0,44.83405,148.63055
-9.206564,0.20367545,-22.075096,-10.061163,-7.2139935,-26.210371,-49.197258,1.656686,6.341485,-0.11085841,0.074711114,-2.132512,2.3484004,-0.04602513,-0.00043544627,9.153917,0.027697222,-3.7617705,0.04821711,-0.4368587,-0.09930163,-0.90735084,0.039761856,2017-02-25,51,564287,23.0,38.281,148.63055
-11.263703,0.27404,-22.487242,-10.252729,-7.115032,-27.05595,-48.95645,1.9390947,11.903906,-0.109326825,0.07202341,-2.0349114,2.344157,-0.036511853,-0.00043544627,8.784368,0.028088525,-3.548581,0.0502439,-0.5813855,-0.007939654,-2.0113363,0.0325217,2017-02-26,51,564287,24.0,38.93509,148.63055
-9.347381,0.45913774,-21.610157,-9.807907,-7.1937423,-24.547747,-47.297974,1.5108975,-2.4856389,-0.19761,0.12918681,-2.2098186,-0.8236596,-0.03537855,0.0006402259,9.526038,0.025312241,-3.9002993,0.25132716,-0.14423531,0.03854052,0.44419977,0.033668548,2017-02-27,51,564287,12.0,32.72977,148.63055
-9.540443,0.53983533,-21.71955,-9.59934,-5.7980084,-24.110281,-46.362347,1.5737314,-4.179579,-0.15159024,0.14216207,-2.2444198,-0.87360364,-0.04262569,0.008826932,9.818722,0.0198093,-3.845281,0.16921748,-0.21473019,0.009543401,0.12860061,0.033668548,2017-02-28,51,564287,22.0,32.742844,148.63055
-8.684166,0.22477308,-20.86252,-9.994037,-5.0593743,-27.064785,-47.86596,1.8102305,-0.6860053,-0.110615514,0.26269814,13.242605,-0.7584587,1.4504653,0.0004622552,9.246792,0.011657232,-3.9387572,0.07621445,-0.34227222,0.36761412,0.30168733,0.03208855,2017-03-01,51,564287,22.0,47.00412,148.63055
-8.161099,0.78015023,-13.222742,-8.972191,-7.4122887,-23.252775,-43.424046,1.9121351,-8.149124,-0.25514433,0.037037726,9.152002,-0.79856247,-0.055420853,-0.0011648228,-0.5931696,0.004847162,-2.8196242,0.029334178,-0.34734055,0.20674941,0.5529308,-0.0043387758,2017-03-02,51,564287,13.0,41.240776,148.63055
-9.066349,0.86769277,-22.237465,-9.197544,-6.972694,-24.397903,-44.78204,1.9759649,-2.8266497,-0.25833532,-0.067708336,7.3866115,-0.77261263,-0.0401904,-0.00081197056,-0.6312079,0.0049741906,-3.0667944,0.012818414,-0.27673653,0.037443217,-0.2461418,-0.0043387758,2017-03-03,51,564287,10.0,31.427841,148.63055
-9.949728,0.6731747,-23.027285,-8.630514,-7.426552,-26.888756,-49.618965,1.8164687,6.607806,-0.122352354,0.04567632,4.0503597,2.3287625,-0.042803288,0.0007057092,-0.55042756,0.0034123864,-3.3087213,0.08788882,-0.41482344,0.15560102,-0.88546413,-0.0043387758,2017-03-04,51,564287,11.0,30.42374,148.63055
-11.344619,0.75375605,-23.526886,-8.744133,-7.472448,-27.77943,-49.39954,2.0456643,12.333672,-0.13895707,0.037580002,1.6684995,2.4169762,-0.040452532,-0.00043544627,-0.5244548,0.0040209903,-3.2621195,-0.012034201,-0.110453606,0.04530284,-1.9801335,-0.0063549564,2017-03-05,51,564287,33.0,30.13199,148.63055
-8.059284,0.8819156,-22.123352,-9.043239,-6.989975,-24.163458,-44.358547,1.8525254,-2.3416257,-0.21693635,0.030365963,-0.8103181,-0.8519657,-0.043158002,0.0006402259,-0.6101778,-0.00016656022,-3.1845734,0.021521602,-0.24429287,0.094827235,0.517488,-0.0043387758,2017-03-06,51,564287,8.0,26.701818,148.63055
-8.898084,0.7602772,-22.666609,-9.284116,-6.982573,-23.64398,-44.278137,1.8931729,-4.1618714,-0.2323758,0.037823077,-0.8382545,-0.8536246,-0.049802247,0.0004622552,-0.6175528,-0.0026482628,-3.1766515,0.004967351,-0.15495154,-0.07190887,0.30787072,-0.0043387758,2017-03-07,51,564287,17.0,23.974117,148.63055
-8.652043,0.93292797,-22.035906,-8.197819,-7.190462,-24.72071,-44.207336,1.9865992,-1.1128517,-0.2981328,0.049946908,-1.0517828,-0.8529105,-0.044842202,0.0004622552,-0.62644607,0.0028930735,-3.092664,-0.06346219,-0.3041394,0.019979253,0.4642456,-0.0043387758,2017-03-08,51,564287,26.0,26.962545,148.63055
-7.8272405,0.8614629,-20.219498,-3.4698906,-6.9341125,-22.545189,-43.508804,1.2251139,-8.493276,-0.25448784,0.032773208,-1.1171247,-0.98247033,-0.052480992,-2.366741e-05,-0.6707112,0.0028930735,-2.950761,-0.097112924,-0.07593595,0.053835075,0.7881113,-0.0043387758,2017-03-09,51,564287,28.0,29.284458,148.63055
-8.556745,0.79623675,-22.680302,-9.547669,-6.870165,-24.455032,-44.42473,1.9895656,-2.6217065,-0.23672147,-0.067529775,-1.1264513,-0.85778415,-0.042332806,0.00032918493,-0.67389816,0.0032875645,-3.083131,-0.062182937,-0.20724316,0.069984324,-0.23709817,-0.0043387758,2017-03-10,51,564287,16.0,24.387913,148.63055
-9.828189,0.6427383,-23.408894,-9.53121,-7.107265,-26.942944,-49.32071,1.7473181,7.0896444,-0.11381421,0.045274854,-1.0629369,2.4105608,-0.03616141,0.0007057092,-0.5510865,0.008203934,-3.2556784,-0.088598885,-0.3090546,0.09892586,-1.3643253,-0.0043387758,2017-03-11,51,564287,20.0,26.170397,148.63055
-10.775012,0.7872345,-23.376802,-9.956845,-6.9022703,-27.571712,-49.08437,2.006815,12.571143,-0.12953395,0.04316717,-1.029476,2.409768,-0.037554517,0.0007057092,-0.55260956,0.008595239,-3.0720508,0.020475637,-0.27331164,0.106646724,-2.457401,-0.0063549564,2017-03-12,51,564287,12.0,29.316412,148.63055
-8.972081,0.7754881,-22.277641,-8.94174,-6.9595776,-23.967321,-44.399265,2.0038714,-2.2184973,-0.2456402,0.034614515,-1.2415909,-0.8569111,-0.041333504,0.0017813814,-0.6344386,0.0034730188,-3.1227634,-0.055347715,-0.37547615,-0.011648704,0.5271497,-0.0043387758,2017-03-13,51,564287,31.0,25.749607,148.63055
-8.108709,0.79064554,-22.257206,-9.573631,-7.219695,-24.099062,-43.807503,2.0625546,-4.012231,-0.2535191,0.038275138,-1.2717822,-0.8741211,-0.05305317,0.0016034107,-0.62553525,-0.0019962394,-3.09667,0.0782277,-0.31742448,0.31846145,0.5127815,-0.0027839513,2017-03-14,51,564287,20.0,25.772243,148.63055
-8.9497795,0.69918656,-22.05103,-9.489121,-7.121712,-24.18317,-44.06165,2.0584595,-1.2400873,-0.30700186,0.049946908,-1.2295974,-0.86979926,-0.041367218,0.0016034107,-0.6148128,0.0029507838,-3.0904133,-0.15790755,-0.32120028,0.0004581327,0.4347871,-0.0041676387,2017-03-15,51,564287,9.0,26.887518,148.63055
