id,date,store_nbr,item_nbr,unit_sales,onpromotion,year,month,day,dayofweek,dayofyear,week,quarter,time_idx,is_weekend,is_month_start,is_month_end,is_holiday,general_impact,meat_restriction,holiday_impact,family,perishable,family_encoded
51569975,2015-07-16,51,265559,15.0,0,2015,7,16,3,197,29,3,925,0,0,0,1,1,0,1,GROCERY I,0,3
51570070,2015-07-16,51,364606,37.0,0,2015,7,16,3,197,29,3,925,0,0,0,1,1,0,1,GROCERY I,0,3
51570189,2015-07-16,51,502331,37.0,0,2015,7,16,3,197,29,3,925,0,0,0,1,1,0,1,BREAD/BAKERY,1,1
51570249,2015-07-16,51,564287,9.0,0,2015,7,16,3,197,29,3,925,0,0,0,1,1,0,1,BREAD/BAKERY,1,1
51570291,2015-07-16,51,584028,16.432,0,2015,7,16,3,197,29,3,925,0,0,0,1,1,0,1,MEATS,1,4
51570610,2015-07-16,51,903285,59.033,0,2015,7,16,3,197,29,3,925,0,0,0,1,1,0,1,POULTRY,1,5
51570754,2015-07-16,51,1047679,86.0,0,2015,7,16,3,197,29,3,925,0,0,0,1,1,0,1,BEVERAGES,0,0
51571231,2015-07-16,51,1427659,48.0,0,2015,7,16,3,197,29,3,925,0,0,0,1,1,0,1,DAIRY,1,2
51571466,2015-07-16,51,1473474,267.083,0,2015,7,16,3,197,29,3,925,0,0,0,1,1,0,1,PRODUCE,1,6
51571516,2015-07-16,51,1503844,292.633,0,2015,7,16,3,197,29,3,925,0,0,0,1,1,0,1,PRODUCE,1,6
51571590,2015-07-16,51,1695835,211.122,0,2015,7,16,3,197,29,3,925,0,0,0,1,1,0,1,PRODUCE,1,6
51634035,2015-07-17,44,265559,83.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,GROCERY I,0,3
51634160,2015-07-17,44,364606,85.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,GROCERY I,0,3
51634310,2015-07-17,44,502331,58.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,BREAD/BAKERY,1,1
51634383,2015-07-17,44,564287,39.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,BREAD/BAKERY,1,1
51634430,2015-07-17,44,584028,69.161,1,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,MEATS,1,4
51634801,2015-07-17,44,903285,146.041,1,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,POULTRY,1,5
51634967,2015-07-17,44,1047679,535.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,BEVERAGES,0,0
51635575,2015-07-17,44,1427659,162.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,DAIRY,1,2
51635865,2015-07-17,44,1473474,438.184,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,PRODUCE,1,6
51635921,2015-07-17,44,1503844,661.316,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,PRODUCE,1,6
51636017,2015-07-17,44,1695835,102.992,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,PRODUCE,1,6
51649249,2015-07-17,51,265559,31.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,GROCERY I,0,3
51649350,2015-07-17,51,364606,74.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,GROCERY I,0,3
51649483,2015-07-17,51,502331,46.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,BREAD/BAKERY,1,1
51649547,2015-07-17,51,564287,22.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,BREAD/BAKERY,1,1
51649590,2015-07-17,51,584028,19.89,1,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,MEATS,1,4
51649926,2015-07-17,51,903285,126.53,1,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,POULTRY,1,5
51650064,2015-07-17,51,1047679,56.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,BEVERAGES,0,0
51650562,2015-07-17,51,1427659,71.0,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,DAIRY,1,2
51650813,2015-07-17,51,1473474,240.983,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,PRODUCE,1,6
51650867,2015-07-17,51,1503844,404.796,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,PRODUCE,1,6
51650943,2015-07-17,51,1695835,262.195,0,2015,7,17,4,198,29,3,926,0,0,0,1,0,0,0,PRODUCE,1,6
51717999,2015-07-18,44,265559,112.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,GROCERY I,0,3
51718126,2015-07-18,44,364606,114.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,GROCERY I,0,3
51718274,2015-07-18,44,502331,93.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,BREAD/BAKERY,1,1
51718350,2015-07-18,44,564287,40.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,BREAD/BAKERY,1,1
51718398,2015-07-18,44,584028,51.627,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,MEATS,1,4
51718779,2015-07-18,44,903285,47.805,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,POULTRY,1,5
51718956,2015-07-18,44,1047679,550.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,BEVERAGES,0,0
51719605,2015-07-18,44,1427659,208.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,DAIRY,1,2
51719905,2015-07-18,44,1473474,593.725,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,PRODUCE,1,6
51719962,2015-07-18,44,1503844,1139.122,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,PRODUCE,1,6
51720068,2015-07-18,44,1695835,285.075,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,PRODUCE,1,6
51733846,2015-07-18,51,265559,96.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,GROCERY I,0,3
51733948,2015-07-18,51,364606,88.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,GROCERY I,0,3
51734078,2015-07-18,51,502331,69.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,BREAD/BAKERY,1,1
51734146,2015-07-18,51,564287,24.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,BREAD/BAKERY,1,1
51734189,2015-07-18,51,584028,38.364,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,MEATS,1,4
51734529,2015-07-18,51,903285,93.532,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,POULTRY,1,5
51734677,2015-07-18,51,1047679,101.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,BEVERAGES,0,0
51735228,2015-07-18,51,1427659,56.0,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,DAIRY,1,2
51735491,2015-07-18,51,1473474,332.817,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,PRODUCE,1,6
51735544,2015-07-18,51,1503844,554.643,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,PRODUCE,1,6
51735625,2015-07-18,51,1695835,285.01,0,2015,7,18,5,199,29,3,927,1,0,0,1,0,0,0,PRODUCE,1,6
51802064,2015-07-19,44,265559,162.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,GROCERY I,0,3
51802193,2015-07-19,44,364606,135.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,GROCERY I,0,3
51802341,2015-07-19,44,502331,116.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,BREAD/BAKERY,1,1
51802415,2015-07-19,44,564287,75.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,BREAD/BAKERY,1,1
51802464,2015-07-19,44,584028,66.814,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,MEATS,1,4
51802841,2015-07-19,44,903285,97.521,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,POULTRY,1,5
51803004,2015-07-19,44,1047679,691.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,BEVERAGES,0,0
51803649,2015-07-19,44,1427659,205.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,DAIRY,1,2
51803954,2015-07-19,44,1473474,661.225,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,PRODUCE,1,6
51804007,2015-07-19,44,1503844,1111.173,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,PRODUCE,1,6
51804109,2015-07-19,44,1695835,218.83,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,PRODUCE,1,6
51817854,2015-07-19,51,265559,77.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,GROCERY I,0,3
51817959,2015-07-19,51,364606,88.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,GROCERY I,0,3
51818086,2015-07-19,51,502331,86.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,BREAD/BAKERY,1,1
51818148,2015-07-19,51,564287,58.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,BREAD/BAKERY,1,1
51818190,2015-07-19,51,584028,29.966,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,MEATS,1,4
51818516,2015-07-19,51,903285,187.485,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,POULTRY,1,5
51818658,2015-07-19,51,1047679,124.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,BEVERAGES,0,0
51819194,2015-07-19,51,1427659,90.0,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,DAIRY,1,2
51819461,2015-07-19,51,1473474,356.284,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,PRODUCE,1,6
51819512,2015-07-19,51,1503844,573.826,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,PRODUCE,1,6
51819592,2015-07-19,51,1695835,270.972,0,2015,7,19,6,200,29,3,928,1,0,0,1,0,0,0,PRODUCE,1,6
51884011,2015-07-20,44,265559,96.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,GROCERY I,0,3
51884129,2015-07-20,44,364606,106.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,GROCERY I,0,3
51884279,2015-07-20,44,502331,82.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
51884349,2015-07-20,44,564287,57.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
51884396,2015-07-20,44,584028,67.051,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,MEATS,1,4
51884763,2015-07-20,44,903285,67.891,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,POULTRY,1,5
51884930,2015-07-20,44,1047679,441.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,BEVERAGES,0,0
51885529,2015-07-20,44,1427659,156.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,DAIRY,1,2
51885828,2015-07-20,44,1473474,481.133,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,PRODUCE,1,6
51885883,2015-07-20,44,1503844,751.694,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,PRODUCE,1,6
51885979,2015-07-20,44,1695835,200.783,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,PRODUCE,1,6
51899283,2015-07-20,51,265559,46.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,GROCERY I,0,3
51899387,2015-07-20,51,364606,68.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,GROCERY I,0,3
51899509,2015-07-20,51,502331,52.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
51899569,2015-07-20,51,564287,29.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
51899613,2015-07-20,51,584028,36.551,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,MEATS,1,4
51899932,2015-07-20,51,903285,53.423,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,POULTRY,1,5
51900067,2015-07-20,51,1047679,66.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,BEVERAGES,0,0
51900574,2015-07-20,51,1427659,55.0,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,DAIRY,1,2
51900827,2015-07-20,51,1473474,306.641,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,PRODUCE,1,6
51900877,2015-07-20,51,1503844,433.51,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,PRODUCE,1,6
51900950,2015-07-20,51,1695835,296.142,0,2015,7,20,0,201,30,3,929,0,0,0,0,0,0,0,PRODUCE,1,6
51963574,2015-07-21,44,265559,94.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,GROCERY I,0,3
51963691,2015-07-21,44,364606,96.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,GROCERY I,0,3
51963836,2015-07-21,44,502331,57.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
51963908,2015-07-21,44,564287,21.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
51963954,2015-07-21,44,584028,48.212,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,MEATS,1,4
51964310,2015-07-21,44,903285,33.456,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,POULTRY,1,5
51964470,2015-07-21,44,1047679,351.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,BEVERAGES,0,0
51965062,2015-07-21,44,1427659,128.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,DAIRY,1,2
51965353,2015-07-21,44,1473474,346.892,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,PRODUCE,1,6
51965409,2015-07-21,44,1503844,535.684,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,PRODUCE,1,6
51965505,2015-07-21,44,1695835,138.877,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,PRODUCE,1,6
51978383,2015-07-21,51,265559,26.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,GROCERY I,0,3
51978474,2015-07-21,51,364606,53.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,GROCERY I,0,3
51978597,2015-07-21,51,502331,41.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
51978656,2015-07-21,51,564287,10.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
51978698,2015-07-21,51,584028,23.364,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,MEATS,1,4
51979001,2015-07-21,51,903285,165.908,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,POULTRY,1,5
51979139,2015-07-21,51,1047679,102.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,BEVERAGES,0,0
51979619,2015-07-21,51,1427659,61.0,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,DAIRY,1,2
51979861,2015-07-21,51,1473474,243.692,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,PRODUCE,1,6
51979915,2015-07-21,51,1503844,357.571,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,PRODUCE,1,6
51979979,2015-07-21,51,1695835,291.868,0,2015,7,21,1,202,30,3,930,0,0,0,0,0,0,0,PRODUCE,1,6
52041323,2015-07-22,44,265559,117.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,GROCERY I,0,3
52041440,2015-07-22,44,364606,96.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,GROCERY I,0,3
52041590,2015-07-22,44,502331,67.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52041665,2015-07-22,44,564287,11.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52041713,2015-07-22,44,584028,56.169,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,MEATS,1,4
52042070,2015-07-22,44,903285,74.033,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,POULTRY,1,5
52042242,2015-07-22,44,1047679,406.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,BEVERAGES,0,0
52042839,2015-07-22,44,1427659,158.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,DAIRY,1,2
52043142,2015-07-22,44,1473474,653.7,1,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,PRODUCE,1,6
52043199,2015-07-22,44,1503844,987.276,1,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,PRODUCE,1,6
52043305,2015-07-22,44,1695835,238.5,1,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,PRODUCE,1,6
52056314,2015-07-22,51,265559,58.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,GROCERY I,0,3
52056424,2015-07-22,51,364606,66.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,GROCERY I,0,3
52056550,2015-07-22,51,502331,58.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52056608,2015-07-22,51,564287,27.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52056654,2015-07-22,51,584028,15.737,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,MEATS,1,4
52056988,2015-07-22,51,903285,166.257,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,POULTRY,1,5
52057134,2015-07-22,51,1047679,90.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,BEVERAGES,0,0
52057635,2015-07-22,51,1427659,69.0,0,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,DAIRY,1,2
52057887,2015-07-22,51,1473474,447.675,1,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,PRODUCE,1,6
52057941,2015-07-22,51,1503844,587.235,1,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,PRODUCE,1,6
52058012,2015-07-22,51,1695835,294.557,1,2015,7,22,2,203,30,3,931,0,0,0,0,0,0,0,PRODUCE,1,6
52118715,2015-07-23,44,265559,103.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,GROCERY I,0,3
52118834,2015-07-23,44,364606,111.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,GROCERY I,0,3
52118982,2015-07-23,44,502331,53.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52119050,2015-07-23,44,564287,36.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52119098,2015-07-23,44,584028,59.94,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,MEATS,1,4
52119460,2015-07-23,44,903285,59.391,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,POULTRY,1,5
52119625,2015-07-23,44,1047679,307.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,BEVERAGES,0,0
52120219,2015-07-23,44,1427659,109.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,DAIRY,1,2
52120510,2015-07-23,44,1473474,381.95,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,PRODUCE,1,6
52120567,2015-07-23,44,1503844,504.53,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,PRODUCE,1,6
52120665,2015-07-23,44,1695835,122.208,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,PRODUCE,1,6
52133600,2015-07-23,51,265559,35.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,GROCERY I,0,3
52133696,2015-07-23,51,364606,41.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,GROCERY I,0,3
52133805,2015-07-23,51,502331,38.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52133862,2015-07-23,51,564287,24.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52133903,2015-07-23,51,584028,23.161,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,MEATS,1,4
52134219,2015-07-23,51,903285,41.888,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,POULTRY,1,5
52134360,2015-07-23,51,1047679,66.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,BEVERAGES,0,0
52134821,2015-07-23,51,1427659,40.0,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,DAIRY,1,2
52135060,2015-07-23,51,1473474,212.416,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,PRODUCE,1,6
52135113,2015-07-23,51,1503844,356.255,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,PRODUCE,1,6
52135184,2015-07-23,51,1695835,144.104,0,2015,7,23,3,204,30,3,932,0,0,0,0,0,0,0,PRODUCE,1,6
52198302,2015-07-24,44,265559,73.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,GROCERY I,0,3
52198429,2015-07-24,44,364606,82.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,GROCERY I,0,3
52198579,2015-07-24,44,502331,78.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52198649,2015-07-24,44,564287,38.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52198695,2015-07-24,44,584028,109.89,1,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,MEATS,1,4
52199064,2015-07-24,44,903285,91.305,1,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,POULTRY,1,5
52199230,2015-07-24,44,1047679,602.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,BEVERAGES,0,0
52199833,2015-07-24,44,1427659,151.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,DAIRY,1,2
52200124,2015-07-24,44,1473474,453.609,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,PRODUCE,1,6
52200179,2015-07-24,44,1503844,526.806,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,PRODUCE,1,6
52200275,2015-07-24,44,1695835,143.642,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,PRODUCE,1,6
52213490,2015-07-24,51,265559,25.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,GROCERY I,0,3
52213591,2015-07-24,51,364606,66.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,GROCERY I,0,3
52213720,2015-07-24,51,502331,49.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52213783,2015-07-24,51,564287,26.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,BREAD/BAKERY,1,1
52213822,2015-07-24,51,584028,41.627,1,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,MEATS,1,4
52214154,2015-07-24,51,903285,111.16,1,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,POULTRY,1,5
52214301,2015-07-24,51,1047679,89.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,BEVERAGES,0,0
52214816,2015-07-24,51,1427659,61.0,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,DAIRY,1,2
52215065,2015-07-24,51,1473474,241.258,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,PRODUCE,1,6
52215114,2015-07-24,51,1503844,349.5,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,PRODUCE,1,6
52215191,2015-07-24,51,1695835,242.614,0,2015,7,24,4,205,30,3,933,0,0,0,0,0,0,0,PRODUCE,1,6
52283333,2015-07-25,44,265559,161.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,GROCERY I,0,3
52283460,2015-07-25,44,364606,112.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,GROCERY I,0,3
52283612,2015-07-25,44,502331,91.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
52283685,2015-07-25,44,564287,67.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
52283733,2015-07-25,44,584028,85.322,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,MEATS,1,4
52284109,2015-07-25,44,903285,86.864,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,POULTRY,1,5
52284285,2015-07-25,44,1047679,635.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,BEVERAGES,0,0
52284933,2015-07-25,44,1427659,181.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,DAIRY,1,2
52285242,2015-07-25,44,1473474,604.467,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,PRODUCE,1,6
52285299,2015-07-25,44,1503844,916.938,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,PRODUCE,1,6
52285401,2015-07-25,44,1695835,238.934,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,PRODUCE,1,6
52299136,2015-07-25,51,265559,42.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,GROCERY I,0,3
52299235,2015-07-25,51,364606,50.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,GROCERY I,0,3
52299363,2015-07-25,51,502331,51.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
52299426,2015-07-25,51,564287,38.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
52299472,2015-07-25,51,584028,28.102,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,MEATS,1,4
52299805,2015-07-25,51,903285,99.456,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,POULTRY,1,5
52299952,2015-07-25,51,1047679,54.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,BEVERAGES,0,0
52300477,2015-07-25,51,1427659,66.0,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,DAIRY,1,2
52300714,2015-07-25,51,1473474,254.217,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,PRODUCE,1,6
52300767,2015-07-25,51,1503844,461.807,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,PRODUCE,1,6
52300838,2015-07-25,51,1695835,194.094,0,2015,7,25,5,206,30,3,934,1,0,0,0,0,0,0,PRODUCE,1,6
52368599,2015-07-26,44,265559,140.0,0,2015,7,26,6,207,30,3,935,1,0,0,0,0,0,0,GROCERY I,0,3
52368727,2015-07-26,44,364606,93.0,0,2015,7,26,6,207,30,3,935,1,0,0,0,0,0,0,GROCERY I,0,3
52368871,2015-07-26,44,502331,106.0,0,2015,7,26,6,207,30,3,935,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
52368947,2015-07-26,44,564287,53.0,0,2015,7,26,6,207,30,3,935,1,0,0,0,0,0,0,BREAD/BAKERY,1,1
