id,date,store_nbr,item_nbr,unit_sales,onpromotion,year,month,day,dayofweek,dayofyear,week,quarter,time_idx,is_weekend,is_month_start,is_month_end,is_holiday,general_impact,meat_restriction,holiday_impact,family,perishable,family_encoded,temperature_c,rainfall_mm,windspeed_kmh,cpi_normalized,fuel_normalized
34022600,2014-10-28,44,584028,81.311,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,MEATS,1,4,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34022960,2014-10-28,44,903285,45.299,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,POULTRY,1,5,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34023118,2014-10-28,44,1047679,457.0,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,BEVERAGES,0,0,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34023610,2014-10-28,44,1427659,107.0,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,DAIRY,1,2,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34023828,2014-10-28,44,1473474,385.666,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,PRODUCE,1,6,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34023883,2014-10-28,44,1503844,520.602,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,PRODUCE,1,6,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34023972,2014-10-28,44,1695835,141.91,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,PRODUCE,1,6,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34035436,2014-10-28,51,265559,20.0,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,GROCERY I,0,3,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34035539,2014-10-28,51,364606,38.0,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,GROCERY I,0,3,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34035658,2014-10-28,51,502331,66.0,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34035720,2014-10-28,51,564287,16.0,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34035762,2014-10-28,51,584028,37.632,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,MEATS,1,4,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34036061,2014-10-28,51,903285,69.443,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,POULTRY,1,5,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34036193,2014-10-28,51,1047679,130.0,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,BEVERAGES,0,0,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34036608,2014-10-28,51,1427659,77.0,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,DAIRY,1,2,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34036784,2014-10-28,51,1473474,215.438,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,PRODUCE,1,6,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34036832,2014-10-28,51,1503844,333.847,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,PRODUCE,1,6,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34036892,2014-10-28,51,1695835,206.11,0,2014,10,28,1,301,44,4,664,0,0,0,0,0,0,0,PRODUCE,1,6,25.8,9.7,10.9,-0.7598764434984802,1.182669844250908
34089194,2014-10-29,44,265559,77.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,GROCERY I,0,3,26.0,6.0,11.0,-0.7598764434984802,1.182669844250908
34089315,2014-10-29,44,364606,112.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,GROCERY I,0,3,26.0,6.0,11.0,-0.7598764434984802,1.182669844250908
34089460,2014-10-29,44,502331,47.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.0,6.0,11.0,-0.7598764434984802,1.182669844250908
34089530,2014-10-29,44,564287,49.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,26.0,6.0,11.0,-0.7598764434984802,1.182669844250908
34089576,2014-10-29,44,584028,105.387,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,MEATS,1,4,26.0,6.0,11.0,-0.7598764434984802,1.182669844250908
34089937,2014-10-29,44,903285,27.419,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,POULTRY,1,5,26.0,6.0,11.0,-0.7598764434984802,1.182669844250908
34090100,2014-10-29,44,1047679,431.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,BEVERAGES,0,0,26.0,6.0,11.0,-0.7598764434984802,1.182669844250908
34090604,2014-10-29,44,1427659,145.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,DAIRY,1,2,26.0,6.0,11.0,-0.7598764434984802,1.182669844250908
34090829,2014-10-29,44,1473474,625.802,1,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,PRODUCE,1,6,26.0,6.0,11.0,-0.7598764434984802,1.182669844250908
34090885,2014-10-29,44,1503844,870.173,1,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,PRODUCE,1,6,26.0,6.0,11.0,-0.7598764434984802,1.182669844250908
34090974,2014-10-29,44,1695835,296.09,1,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,PRODUCE,1,6,26.0,6.0,11.0,-0.7598764434984802,1.182669844250908
34102679,2014-10-29,51,265559,41.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,GROCERY I,0,3,25.9,6.0,11.0,-0.7598764434984802,1.182669844250908
34102787,2014-10-29,51,364606,66.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,GROCERY I,0,3,25.9,6.0,11.0,-0.7598764434984802,1.182669844250908
34102910,2014-10-29,51,502331,56.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.9,6.0,11.0,-0.7598764434984802,1.182669844250908
34102972,2014-10-29,51,564287,39.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.9,6.0,11.0,-0.7598764434984802,1.182669844250908
34103019,2014-10-29,51,584028,25.349,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,MEATS,1,4,25.9,6.0,11.0,-0.7598764434984802,1.182669844250908
34103335,2014-10-29,51,903285,86.774,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,POULTRY,1,5,25.9,6.0,11.0,-0.7598764434984802,1.182669844250908
34103474,2014-10-29,51,1047679,88.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,BEVERAGES,0,0,25.9,6.0,11.0,-0.7598764434984802,1.182669844250908
34103877,2014-10-29,51,1427659,48.0,0,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,DAIRY,1,2,25.9,6.0,11.0,-0.7598764434984802,1.182669844250908
34104071,2014-10-29,51,1473474,422.693,1,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,PRODUCE,1,6,25.9,6.0,11.0,-0.7598764434984802,1.182669844250908
34104123,2014-10-29,51,1503844,533.347,1,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,PRODUCE,1,6,25.9,6.0,11.0,-0.7598764434984802,1.182669844250908
34104196,2014-10-29,51,1695835,368.27,1,2014,10,29,2,302,44,4,665,0,0,0,0,0,0,0,PRODUCE,1,6,25.9,6.0,11.0,-0.7598764434984802,1.182669844250908
34155977,2014-10-30,44,265559,52.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,GROCERY I,0,3,25.3,12.6,6.9,-0.7598764434984802,1.182669844250908
34156098,2014-10-30,44,364606,95.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,GROCERY I,0,3,25.3,12.6,6.9,-0.7598764434984802,1.182669844250908
34156238,2014-10-30,44,502331,55.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.3,12.6,6.9,-0.7598764434984802,1.182669844250908
34156310,2014-10-30,44,564287,12.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.3,12.6,6.9,-0.7598764434984802,1.182669844250908
34156355,2014-10-30,44,584028,88.887,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,MEATS,1,4,25.3,12.6,6.9,-0.7598764434984802,1.182669844250908
34156702,2014-10-30,44,903285,52.859,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,POULTRY,1,5,25.3,12.6,6.9,-0.7598764434984802,1.182669844250908
34156856,2014-10-30,44,1047679,347.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,BEVERAGES,0,0,25.3,12.6,6.9,-0.7598764434984802,1.182669844250908
34157355,2014-10-30,44,1427659,126.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,DAIRY,1,2,25.3,12.6,6.9,-0.7598764434984802,1.182669844250908
34157573,2014-10-30,44,1473474,333.519,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,PRODUCE,1,6,25.3,12.6,6.9,-0.7598764434984802,1.182669844250908
34157629,2014-10-30,44,1503844,403.541,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,PRODUCE,1,6,25.3,12.6,6.9,-0.7598764434984802,1.182669844250908
34157724,2014-10-30,44,1695835,120.99,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,PRODUCE,1,6,25.3,12.6,6.9,-0.7598764434984802,1.182669844250908
34169129,2014-10-30,51,265559,24.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,GROCERY I,0,3,25.2,12.6,6.9,-0.7598764434984802,1.182669844250908
34169230,2014-10-30,51,364606,60.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,GROCERY I,0,3,25.2,12.6,6.9,-0.7598764434984802,1.182669844250908
34169345,2014-10-30,51,502331,32.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.2,12.6,6.9,-0.7598764434984802,1.182669844250908
34169403,2014-10-30,51,564287,9.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.2,12.6,6.9,-0.7598764434984802,1.182669844250908
34169446,2014-10-30,51,584028,35.085,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,MEATS,1,4,25.2,12.6,6.9,-0.7598764434984802,1.182669844250908
34169749,2014-10-30,51,903285,71.833,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,POULTRY,1,5,25.2,12.6,6.9,-0.7598764434984802,1.182669844250908
34169872,2014-10-30,51,1047679,109.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,BEVERAGES,0,0,25.2,12.6,6.9,-0.7598764434984802,1.182669844250908
34170275,2014-10-30,51,1427659,51.0,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,DAIRY,1,2,25.2,12.6,6.9,-0.7598764434984802,1.182669844250908
34170443,2014-10-30,51,1473474,183.197,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,PRODUCE,1,6,25.2,12.6,6.9,-0.7598764434984802,1.182669844250908
34170497,2014-10-30,51,1503844,275.469,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,PRODUCE,1,6,25.2,12.6,6.9,-0.7598764434984802,1.182669844250908
34170568,2014-10-30,51,1695835,219.248,0,2014,10,30,3,303,44,4,666,0,0,0,0,0,0,0,PRODUCE,1,6,25.2,12.6,6.9,-0.7598764434984802,1.182669844250908
34224436,2014-10-31,44,265559,56.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,GROCERY I,0,3,25.4,24.8,13.0,-0.7598764434984802,1.182669844250908
34224555,2014-10-31,44,364606,66.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,GROCERY I,0,3,25.4,24.8,13.0,-0.7598764434984802,1.182669844250908
34224701,2014-10-31,44,502331,65.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,BREAD/BAKERY,1,1,25.4,24.8,13.0,-0.7598764434984802,1.182669844250908
34224771,2014-10-31,44,564287,18.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,BREAD/BAKERY,1,1,25.4,24.8,13.0,-0.7598764434984802,1.182669844250908
34224820,2014-10-31,44,584028,74.057,1,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,MEATS,1,4,25.4,24.8,13.0,-0.7598764434984802,1.182669844250908
34225183,2014-10-31,44,903285,54.378,1,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,POULTRY,1,5,25.4,24.8,13.0,-0.7598764434984802,1.182669844250908
34225345,2014-10-31,44,1047679,300.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,BEVERAGES,0,0,25.4,24.8,13.0,-0.7598764434984802,1.182669844250908
34225844,2014-10-31,44,1427659,119.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,DAIRY,1,2,25.4,24.8,13.0,-0.7598764434984802,1.182669844250908
34226066,2014-10-31,44,1473474,425.636,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,PRODUCE,1,6,25.4,24.8,13.0,-0.7598764434984802,1.182669844250908
34226122,2014-10-31,44,1503844,484.531,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,PRODUCE,1,6,25.4,24.8,13.0,-0.7598764434984802,1.182669844250908
34226208,2014-10-31,44,1695835,102.086,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,PRODUCE,1,6,25.4,24.8,13.0,-0.7598764434984802,1.182669844250908
34238156,2014-10-31,51,265559,17.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,GROCERY I,0,3,25.1,24.8,13.0,-0.7598764434984802,1.182669844250908
34238268,2014-10-31,51,364606,51.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,GROCERY I,0,3,25.1,24.8,13.0,-0.7598764434984802,1.182669844250908
34238390,2014-10-31,51,502331,63.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,BREAD/BAKERY,1,1,25.1,24.8,13.0,-0.7598764434984802,1.182669844250908
34238458,2014-10-31,51,564287,32.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,BREAD/BAKERY,1,1,25.1,24.8,13.0,-0.7598764434984802,1.182669844250908
34238502,2014-10-31,51,584028,22.16,1,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,MEATS,1,4,25.1,24.8,13.0,-0.7598764434984802,1.182669844250908
34238826,2014-10-31,51,903285,72.17,1,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,POULTRY,1,5,25.1,24.8,13.0,-0.7598764434984802,1.182669844250908
34238959,2014-10-31,51,1047679,70.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,BEVERAGES,0,0,25.1,24.8,13.0,-0.7598764434984802,1.182669844250908
34239384,2014-10-31,51,1427659,57.0,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,DAIRY,1,2,25.1,24.8,13.0,-0.7598764434984802,1.182669844250908
34239570,2014-10-31,51,1473474,291.562,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,PRODUCE,1,6,25.1,24.8,13.0,-0.7598764434984802,1.182669844250908
34239625,2014-10-31,51,1503844,334.653,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,PRODUCE,1,6,25.1,24.8,13.0,-0.7598764434984802,1.182669844250908
34239690,2014-10-31,51,1695835,168.743,0,2014,10,31,4,304,44,4,667,0,0,1,0,0,0,0,PRODUCE,1,6,25.1,24.8,13.0,-0.7598764434984802,1.182669844250908
34299435,2014-11-01,44,265559,149.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,GROCERY I,0,3,26.0,0.5,9.8,-0.7598764434984802,1.182669844250908
34299559,2014-11-01,44,364606,165.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,GROCERY I,0,3,26.0,0.5,9.8,-0.7598764434984802,1.182669844250908
34299713,2014-11-01,44,502331,86.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,BREAD/BAKERY,1,1,26.0,0.5,9.8,-0.7598764434984802,1.182669844250908
34299788,2014-11-01,44,564287,72.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,BREAD/BAKERY,1,1,26.0,0.5,9.8,-0.7598764434984802,1.182669844250908
34299836,2014-11-01,44,584028,100.585,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,MEATS,1,4,26.0,0.5,9.8,-0.7598764434984802,1.182669844250908
34300210,2014-11-01,44,903285,67.789,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,POULTRY,1,5,26.0,0.5,9.8,-0.7598764434984802,1.182669844250908
34300380,2014-11-01,44,1047679,537.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,BEVERAGES,0,0,26.0,0.5,9.8,-0.7598764434984802,1.182669844250908
34300928,2014-11-01,44,1427659,194.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,DAIRY,1,2,26.0,0.5,9.8,-0.7598764434984802,1.182669844250908
34301158,2014-11-01,44,1473474,672.935,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,PRODUCE,1,6,26.0,0.5,9.8,-0.7598764434984802,1.182669844250908
34301214,2014-11-01,44,1503844,907.571,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,PRODUCE,1,6,26.0,0.5,9.8,-0.7598764434984802,1.182669844250908
34301306,2014-11-01,44,1695835,201.233,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,PRODUCE,1,6,26.0,0.5,9.8,-0.7598764434984802,1.182669844250908
34313944,2014-11-01,51,265559,63.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,GROCERY I,0,3,25.8,0.5,9.8,-0.7598764434984802,1.182669844250908
34314053,2014-11-01,51,364606,75.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,GROCERY I,0,3,25.8,0.5,9.8,-0.7598764434984802,1.182669844250908
34314182,2014-11-01,51,502331,64.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,0.5,9.8,-0.7598764434984802,1.182669844250908
34314247,2014-11-01,51,564287,28.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,BREAD/BAKERY,1,1,25.8,0.5,9.8,-0.7598764434984802,1.182669844250908
34314291,2014-11-01,51,584028,36.481,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,MEATS,1,4,25.8,0.5,9.8,-0.7598764434984802,1.182669844250908
34314623,2014-11-01,51,903285,43.065,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,POULTRY,1,5,25.8,0.5,9.8,-0.7598764434984802,1.182669844250908
34314772,2014-11-01,51,1047679,176.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,BEVERAGES,0,0,25.8,0.5,9.8,-0.7598764434984802,1.182669844250908
34315228,2014-11-01,51,1427659,84.0,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,DAIRY,1,2,25.8,0.5,9.8,-0.7598764434984802,1.182669844250908
34315431,2014-11-01,51,1473474,314.949,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,PRODUCE,1,6,25.8,0.5,9.8,-0.7598764434984802,1.182669844250908
34315485,2014-11-01,51,1503844,428.541,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,PRODUCE,1,6,25.8,0.5,9.8,-0.7598764434984802,1.182669844250908
34315556,2014-11-01,51,1695835,246.172,0,2014,11,1,5,305,44,4,668,1,1,0,0,0,0,0,PRODUCE,1,6,25.8,0.5,9.8,-0.7598764434984802,1.182669844250908
34371481,2014-11-02,44,265559,85.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,GROCERY I,0,3,25.2,14.7,10.2,-0.7598764434984802,1.182669844250908
34371603,2014-11-02,44,364606,128.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,GROCERY I,0,3,25.2,14.7,10.2,-0.7598764434984802,1.182669844250908
34371750,2014-11-02,44,502331,99.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.2,14.7,10.2,-0.7598764434984802,1.182669844250908
34371823,2014-11-02,44,564287,86.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.2,14.7,10.2,-0.7598764434984802,1.182669844250908
34371872,2014-11-02,44,584028,73.538,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,MEATS,1,4,25.2,14.7,10.2,-0.7598764434984802,1.182669844250908
34372234,2014-11-02,44,903285,20.355,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,POULTRY,1,5,25.2,14.7,10.2,-0.7598764434984802,1.182669844250908
34372392,2014-11-02,44,1047679,545.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,BEVERAGES,0,0,25.2,14.7,10.2,-0.7598764434984802,1.182669844250908
34372929,2014-11-02,44,1427659,139.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,DAIRY,1,2,25.2,14.7,10.2,-0.7598764434984802,1.182669844250908
34373153,2014-11-02,44,1473474,592.403,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,PRODUCE,1,6,25.2,14.7,10.2,-0.7598764434984802,1.182669844250908
34373207,2014-11-02,44,1503844,793.745,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,PRODUCE,1,6,25.2,14.7,10.2,-0.7598764434984802,1.182669844250908
34373299,2014-11-02,44,1695835,230.716,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,PRODUCE,1,6,25.2,14.7,10.2,-0.7598764434984802,1.182669844250908
34385699,2014-11-02,51,265559,36.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,GROCERY I,0,3,25.1,14.7,10.2,-0.7598764434984802,1.182669844250908
34385799,2014-11-02,51,364606,58.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,GROCERY I,0,3,25.1,14.7,10.2,-0.7598764434984802,1.182669844250908
34385920,2014-11-02,51,502331,75.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.1,14.7,10.2,-0.7598764434984802,1.182669844250908
34385983,2014-11-02,51,564287,19.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.1,14.7,10.2,-0.7598764434984802,1.182669844250908
34386028,2014-11-02,51,584028,21.764,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,MEATS,1,4,25.1,14.7,10.2,-0.7598764434984802,1.182669844250908
34386336,2014-11-02,51,903285,71.818,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,POULTRY,1,5,25.1,14.7,10.2,-0.7598764434984802,1.182669844250908
34386458,2014-11-02,51,1047679,113.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,BEVERAGES,0,0,25.1,14.7,10.2,-0.7598764434984802,1.182669844250908
34386878,2014-11-02,51,1427659,38.0,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,DAIRY,1,2,25.1,14.7,10.2,-0.7598764434984802,1.182669844250908
34387067,2014-11-02,51,1473474,237.672,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,PRODUCE,1,6,25.1,14.7,10.2,-0.7598764434984802,1.182669844250908
34387117,2014-11-02,51,1503844,308.194,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,PRODUCE,1,6,25.1,14.7,10.2,-0.7598764434984802,1.182669844250908
34387180,2014-11-02,51,1695835,203.664,0,2014,11,2,6,306,44,4,669,1,0,0,0,0,0,0,PRODUCE,1,6,25.1,14.7,10.2,-0.7598764434984802,1.182669844250908
34445819,2014-11-03,44,265559,204.0,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,GROCERY I,0,3,25.3,22.1,12.1,-0.7598764434984802,1.182669844250908
34445946,2014-11-03,44,364606,193.0,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,GROCERY I,0,3,25.3,22.1,12.1,-0.7598764434984802,1.182669844250908
34446099,2014-11-03,44,502331,131.0,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.3,22.1,12.1,-0.7598764434984802,1.182669844250908
34446173,2014-11-03,44,564287,135.0,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.3,22.1,12.1,-0.7598764434984802,1.182669844250908
34446222,2014-11-03,44,584028,88.604,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,MEATS,1,4,25.3,22.1,12.1,-0.7598764434984802,1.182669844250908
34446596,2014-11-03,44,903285,154.37,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,POULTRY,1,5,25.3,22.1,12.1,-0.7598764434984802,1.182669844250908
34446767,2014-11-03,44,1047679,614.0,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,BEVERAGES,0,0,25.3,22.1,12.1,-0.7598764434984802,1.182669844250908
34447320,2014-11-03,44,1427659,240.0,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,DAIRY,1,2,25.3,22.1,12.1,-0.7598764434984802,1.182669844250908
34447551,2014-11-03,44,1473474,719.714,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,PRODUCE,1,6,25.3,22.1,12.1,-0.7598764434984802,1.182669844250908
34447607,2014-11-03,44,1503844,977.898,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,PRODUCE,1,6,25.3,22.1,12.1,-0.7598764434984802,1.182669844250908
34447695,2014-11-03,44,1695835,369.474,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,PRODUCE,1,6,25.3,22.1,12.1,-0.7598764434984802,1.182669844250908
34460490,2014-11-03,51,265559,86.0,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,GROCERY I,0,3,25.0,22.1,12.1,-0.7598764434984802,1.182669844250908
34460602,2014-11-03,51,364606,80.0,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,GROCERY I,0,3,25.0,22.1,12.1,-0.7598764434984802,1.182669844250908
34460735,2014-11-03,51,502331,86.0,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.0,22.1,12.1,-0.7598764434984802,1.182669844250908
34460803,2014-11-03,51,564287,42.0,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,BREAD/BAKERY,1,1,25.0,22.1,12.1,-0.7598764434984802,1.182669844250908
34460849,2014-11-03,51,584028,40.358,1,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,MEATS,1,4,25.0,22.1,12.1,-0.7598764434984802,1.182669844250908
34461188,2014-11-03,51,903285,225.003,0,2014,11,3,0,307,45,4,670,0,0,0,0,0,0,0,POULTRY,1,5,25.0,22.1,12.1,-0.7598764434984802,1.182669844250908
